service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
NCT:PB0002362:162:39:110,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:111,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:112,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:113,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:114,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:115,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:116,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:117,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:118,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:119,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:120,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:121,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:122,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:123,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:124,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:125,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:126,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:127,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:128,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:129,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:130,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:131,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:132,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:133,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:134,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:135,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:136,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:137,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:138,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:139,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:140,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:141,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:142,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:143,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:144,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:145,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:146,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:147,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:148,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:149,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:150,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:151,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:152,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:153,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:154,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:155,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:156,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:157,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:158,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:159,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:160,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:161,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:162,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:163,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:164,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:165,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:166,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:167,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:168,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:169,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:170,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:171,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:172,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:173,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:174,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:175,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:176,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:177,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:178,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:179,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:180,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:181,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:182,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:183,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:184,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:185,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:186,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:187,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:188,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:189,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:190,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:191,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:192,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:193,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:194,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:195,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:196,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:197,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:198,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:199,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:200,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:201,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:202,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:203,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:204,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:205,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:206,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:207,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:208,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:209,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:210,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:211,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:212,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:213,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:214,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:215,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:216,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:217,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:218,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:219,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:220,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:221,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:222,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:223,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:224,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:225,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:226,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:227,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:228,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:229,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:230,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:231,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:232,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:233,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:234,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:235,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:236,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:237,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:238,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:239,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:240,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:241,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:242,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:243,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:244,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:245,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:246,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:247,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:248,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:249,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:250,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:251,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:252,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:253,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:254,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:255,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:256,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:257,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:258,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:259,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:260,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:261,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:262,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:263,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:264,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:265,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:266,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:267,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:268,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:269,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:270,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:271,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:272,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:273,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:274,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:275,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:276,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:277,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:278,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:279,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:280,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:281,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:282,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:283,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:284,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:285,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:286,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:287,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:288,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:289,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:290,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:291,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:292,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:293,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:294,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:295,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:296,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:297,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:298,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:299,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:300,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:301,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:302,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:303,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:304,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:305,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:306,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:307,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:308,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:309,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:310,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:311,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:312,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:313,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:314,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:315,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:316,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:317,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:318,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:319,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:320,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:321,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:322,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:323,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:324,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:325,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:326,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:327,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:328,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:329,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:330,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:331,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:332,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:333,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:334,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:335,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:336,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:337,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:338,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:339,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:340,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:341,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:342,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:343,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:344,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:345,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:346,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:347,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:348,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:349,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:350,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:351,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:352,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:353,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:354,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:355,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:356,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:357,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:358,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:359,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:360,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:361,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:362,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:363,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:364,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:365,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:366,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:367,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:368,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:369,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:370,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:371,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:372,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:373,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:374,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:375,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:376,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:377,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:378,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:379,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:380,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:381,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:382,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:383,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:384,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:385,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:386,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:387,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:388,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:389,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:390,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:391,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:392,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:393,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:394,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:395,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:396,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:397,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:398,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:399,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:400,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:401,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:402,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:403,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:404,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:405,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:406,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:407,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:408,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:409,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:410,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:411,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:412,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:413,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:414,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:415,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:416,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:417,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:418,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:419,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:420,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:421,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:422,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:423,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:424,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:425,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:426,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:162:39:427,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:162:39:428,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:162:39:429,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:1,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:2,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:3,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:4,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:5,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:163:89:6,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:7,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:8,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:9,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:10,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:11,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:12,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:163:89:13,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:14,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:15,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:16,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:17,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:18,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:163:89:19,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:20,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:21,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:22,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:163:89:23,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:24,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:25,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:26,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:27,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:163:89:28,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:29,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:30,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:31,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:32,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:163:89:33,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:34,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:35,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:163:89:36,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:37,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:163:89:38,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:39,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:40,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:163:89:41,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:42,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:43,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:44,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:45,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:163:89:46,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:163:89:47,1,1,1,1,1,0,0,20251124,20251213
