stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3300BR0210,,"Kirkbride Court",,52.917329,-1.247271,,,0,,,0
3300BR0211,,"Field La, Burton Drive",,52.918136,-1.241361,,,0,,,0
3300BR0213,,"Jessamine Court",,52.925893,-1.212204,,,0,,,0
3300BR0227,,"Field Lane, School Lane",,52.9184593,-1.2371083,,,0,,,0
3300BR0241,,"Resource Centre",,52.927998,-1.208328,,,0,,,0
3300BR0254,,"City Road",,52.927304,-1.21075,,,0,,,0
3300BR0465,,"Hall Drive",,52.92065,-1.236668,,,0,,,0
3300BR0503,,"Greenwood Court",,52.923414,-1.231839,,,0,,,0
3300BR0517,,"Bramcote Avenue",,52.924425,-1.237911,,,0,,,0
3300BR0523,,"Humber Road",,52.929608,-1.209762,,,0,,,0
3300BR0524,,"Salthouse Lane",,52.9318992,-1.2069231,,,0,,,0
3300BR0525,,"Salthouse Lane",,52.9322924,-1.2065737,,,0,,,0
3300BR0526,,"Humber Road",,52.930281,-1.209484,,,0,,,0
3300BR0527,,"Marlborough Road",,52.929424,-1.21107,,,0,,,0
3300BR0613,,"Beeston Interchange bay 1",,52.92499,-1.214333,,,0,,,0
3300BR0616,,"Beeston Interchange bay 4",,52.925838,-1.215401,,,0,,,0
3300BR0626,,"Norman Close",,52.923667,-1.237545,,,0,,,0
3390J4,,"City, Victoria Centre J4",,52.956017,-1.1482177,,,0,,,0
3390UN19,,"Derby Road",,52.938284,-1.215964,,,0,,,0
3390UN20,,"Winster Close",,52.937031,-1.2148493,,,0,,,0
3390UN21,,"Woodside Rd, Hathern Green",,52.9360478,-1.2116383,,,0,,,0
3390UN22,,"Manton Crescent",,52.9352876,-1.2081705,,,0,,,0
3390UN23,,"Uni West Gate",,52.9345554,-1.2062198,,,0,,,0
3390UN31,,"Cut Through La, George Green Liby",,52.9411143,-1.1923349,,,0,,,0
3390UN32,,"Cut Through Lane, Library Rd",,52.9389036,-1.1950991,,,0,,,0
3390UN33,,"West Entrance",,52.9349259,-1.2024785,,,0,,,0
3390UN36,,"Univ Campus, Portland Hill",,52.9394624,-1.1939876,,,0,,,0
3390CL02,,"Orford Avenue",,52.914257,-1.174538,,,0,,,0
3390CL03,,"Farnborough Rd Co-op",,52.912646,-1.171713,,,0,,,0
3390CL04,,"Dovenby Road",,52.910003,-1.171808,,,0,,,0
3390CL05,,Rivergreen,,52.906555,-1.174892,,,0,,,0
3390CL06,,"Sthchurch Dr, Clifton Library",,52.903137,-1.177217,,,0,,,0
3390CL08,,"Southchurch Dr, Peacock",,52.901483,-1.178497,,,0,,,0
3390CL09,,"Dungannon Road",,52.899238,-1.18013,,,0,,,0
3390CL10,,"Southchurch Dr, Holy Trinity",,52.897658,-1.180532,,,0,,,0
3390CL107,,"Swansdowne Drive",,52.905043,-1.175887,,,0,,,0
3390CL11,,"Highbank Drive",,52.896748,-1.182808,,,0,,,0
3390CL12,,"Pastures Avenue",,52.896787,-1.185914,,,0,,,0
3390CL13,,"Bransdale Road",,52.897147,-1.189951,,,0,,,0
3390CL15,,"Todd Close",,52.899784,-1.194302,,,0,,,0
3390CL16,,"Krebs Close",,52.901483,-1.194271,,,0,,,0
3390CL17,,"Nobel Rd, Fleming Gdns",,52.902853,-1.192238,,,0,,,0
3390CL29,,"Bransdale Road",,52.897245,-1.189801,,,0,,,0
3390CL30,,"Pastures Avenue",,52.8968791,-1.1849517,,,0,,,0
3390CL31,,"Southchurch Dr, Holy Trinity",,52.897714,-1.180783,,,0,,,0
3390CL32,,"Dungannon Road",,52.900241,-1.17965,,,0,,,0
3390CL33,,"Sthchurch Dr, Clifton Library",,52.903131,-1.177604,,,0,,,0
3390CL34,,"Clifton Leisure Centre",,52.905537,-1.175848,,,0,,,0
3390CL35,,Rivergreen,,52.907541,-1.174442,,,0,,,0
3390CL36,,"Varney Road",,52.909489,-1.172874,,,0,,,0
3390CL37,,"Dovenby Road",,52.91044,-1.171235,,,0,,,0
3390CL38,,"Southchurch Drive",,52.9118,-1.170482,,,0,,,0
3390CL39,,"Farnborough Rd Co-op",,52.912757,-1.172187,,,0,,,0
3390CL40,,"Orford Avenue",,52.914719,-1.175691,,,0,,,0
3390CL42,,"Nobel Road Turn Round",,52.8996019,-1.1913676,,,0,,,0
3390CL59,,"Varney Road",,52.909238,-1.172938,,,0,,,0
3390CL96,,"Southchurch Dr, Peacock",,52.901636,-1.178613,,,0,,,0
3390LI05,,"Queens Dr, Clifton Br North",,52.9299859,-1.1664326,,,0,,,0
3390LI06,,"Tottle Road",,52.9335006,-1.1612767,,,0,,,0
3390LI07,,"Pork Farms",,52.9353825,-1.1604368,,,0,,,0
3390LI08,,"Queens Dr, Clifton Br North",,52.929575,-1.1668125,,,0,,,0
3390LI19,,"Tottle Road",,52.9336327,-1.1608873,,,0,,,0
3390LI20,,"Pork Farms",,52.9350898,-1.160993,,,0,,,0
3390LI35,,"Electric Av, Experian",,52.9331969,-1.1641094,,,0,,,0
3390LI36,,"B & Q Warehouse",,52.9316679,-1.164005,,,0,,,0
3390LI37,,"Electric Av, Experian",,52.9335464,-1.1639539,,,0,,,0
3390LI42,,"B & Q Warehouse",,52.9319297,-1.1641636,,,0,,,0
3390LI43,,"Riverside Farm Restaurant",,52.9339629,-1.1618183,,,0,,,0
3390ME10,,"Queens Drive, Crossgate Drive",,52.9377896,-1.1601373,,,0,,,0
3390ME21,,"Houseman Gardens",,52.9417412,-1.1494653,,,0,,,0
3390ME22,,"Queens Walk",,52.9417621,-1.1523965,,,0,,,0
3390ME24,,"Robin Hood Way, Soudan Dr",,52.9396725,-1.154357,,,0,,,0
3390ME25,,"Riverside Way",,52.9382253,-1.1569148,,,0,,,0
3390ME26,,"Riverside Way",,52.9383602,-1.156927,,,0,,,0
3390ME27,,"Robin Hood Way, Soudan Dr",,52.9398718,-1.1545763,,,0,,,0
3390ME28,,"Thrumpton Drive",,52.9414012,-1.1547399,,,0,,,0
3390ME29,,"Queens Walk",,52.9418379,-1.1516808,,,0,,,0
3390ME30,,"Houseman Gardens",,52.9418732,-1.1490758,,,0,,,0
3390ME31,,"Manifold Gardens",,52.9420673,-1.1473012,,,0,,,0
3390ME33,,"Crossgate Drive",,52.9381116,-1.1599079,,,0,,,0
3390SI01,,Silverdale,,52.9202769,-1.1664258,,,0,,,0
3390SI02,,Silverdale,,52.9208239,-1.1662368,,,0,,,0
3300GE0343,,"Arnold, Front Street stand 6",,53.005694,-1.127055,,,0,,,0
3300GE0363,,"Killisick, Gleneagles Dr",,53.010065,-1.110369,,,0,,,0
3300GE0364,,"Canonbie Close",,53.009303,-1.108343,,,0,,,0
3300GE0381,,"Cornell Drive",,53.00605,-1.10844,,,0,,,0
3300GE0382,,"Coppice Road",,53.004783,-1.11088,,,0,,,0
3300GE0383,,"Rolleston Dr, Kiddier Ave",,53.002855,-1.114542,,,0,,,0
3300GE0384,,"Rolleston Drive Shops",,53.001609,-1.116817,,,0,,,0
3300GE0385,,"Gedling Rd, Rolleston Dr",,52.999567,-1.121582,,,0,,,0
3300GE0386,,"Arnold View School",,53.000969,-1.123952,,,0,,,0
3300GE0387,,"Friar Tuck",,53.0021842,-1.1265954,,,0,,,0
3300GE0388,,"Arnold Market",,53.001686,-1.128468,,,0,,,0
3300GE0389,,"Arnold Market",,53.001598,-1.128798,,,0,,,0
3300GE0390,,"Friar Tuck",,53.0021673,-1.1255228,,,0,,,0
3300GE0391,,"Arnold View School",,53.00094,-1.123715,,,0,,,0
3300GE0392,,"Eaton Avenue",,52.999827,-1.12025,,,0,,,0
3300GE0393,,"Rolleston Drive Shops",,53.001974,-1.116437,,,0,,,0
3300GE0394,,"Kiddier Avenue",,53.003322,-1.113876,,,0,,,0
3300GE0395,,"Coppice Road",,53.005086,-1.110516,,,0,,,0
3300GE0396,,"Cornell Drive",,53.006415,-1.107985,,,0,,,0
3300GE0397,,"Berriedale Close",,53.007811,-1.105974,,,0,,,0
3300GE0398,,"Canonbie Close",,53.008638,-1.107134,,,0,,,0
3300GE0399,,"Gedling Road Shops",,52.99437,-1.112941,,,0,,,0
3300GE0400,,"Flowers Close",,52.995499,-1.113708,,,0,,,0
3300GE0401,,"Banks Close",,52.995221,-1.111285,,,0,,,0
3300GE0402,,"Trueman Gardens",,52.996736,-1.108423,,,0,,,0
3300GE0403,,"Hunter Road",,52.997828,-1.106233,,,0,,,0
3300GE0404,,"Ramsey Dr, Newcombe Dr",,52.999856,-1.104812,,,0,,,0
3300GE0405,,"Edison Way",,53.001946,-1.104218,,,0,,,0
3300GE0406,,"Mapperley Orchard",,53.00308,-1.107979,,,0,,,0
3300GE0407,,"Hinsley Close",,53.003935,-1.11054,,,0,,,0
3300GE0408,,"Beechwood Road",,53.005987,-1.116846,,,0,,,0
3300GE0409,,"Catton Road",,53.006395,-1.118582,,,0,,,0
3300GE0410,,"Runswick Drive",,53.005854,-1.120709,,,0,,,0
3300GE0411,,"Leivers Avenue",,53.004166,-1.123471,,,0,,,0
3300GE0414,,"Leivers Avenue",,53.004344,-1.123214,,,0,,,0
3300GE0415,,"Runswick Drive",,53.006275,-1.120507,,,0,,,0
3300GE0416,,"Catton Road",,53.006383,-1.11812,,,0,,,0
3300GE0417,,"Beechwood Road",,53.005706,-1.115407,,,0,,,0
3300GE0418,,"Hinsley Close",,53.004098,-1.1107,,,0,,,0
3300GE0419,,"Mapperley Orchard",,53.003326,-1.108436,,,0,,,0
3300GE0420,,"Edison Way",,53.002514,-1.105711,,,0,,,0
3300GE0421,,"Ramsey Dr, Newcombe Dr",,52.999064,-1.104769,,,0,,,0
3300GE0422,,"Hunter Road",,52.997576,-1.106513,,,0,,,0
3300GE0423,,"Trueman Gardens",,52.996433,-1.108697,,,0,,,0
3300GE0424,,"Banks Close",,52.995155,-1.110884,,,0,,,0
3300GE0425,,"Gedling Road Shops",,52.994663,-1.113221,,,0,,,0
3300GE0437,,"Newcombe Drive",,52.999409,-1.105253,,,0,,,0
3300GE0438,,"Newcombe Dr, Darlton Dr",,53.000508,-1.107883,,,0,,,0
3300GE0439,,"Berriedale Close",,53.007792,-1.105751,,,0,,,0
3300GE0440,,"Davidson Drive",,52.999825,-1.106705,,,0,,,0
3300GE0452,,"Saville Road",,52.994549,-1.129938,,,0,,,0
3300GE0453,,"Conway Gardens",,52.996469,-1.130555,,,0,,,0
3300GE0454,,"Carmel Gardens",,52.999108,-1.13001,,,0,,,0
3300GE0455,,"Carmel Gardens",,52.998999,-1.129908,,,0,,,0
3300GE0456,,"Conway Gardens",,52.995847,-1.130403,,,0,,,0
3300GE0459,,"Lynton Gardens",,53.005229,-1.11406,,,0,,,0
3300GE0583,,"Foster Drive",,52.989427,-1.140052,,,0,,,0
3300GE0584,,"Woodthorpe Drive",,52.986994,-1.141754,,,0,,,0
3300GE0608,,"Mansfield Rd, The Vale",,52.993009,-1.139212,,,0,,,0
3300GE0610,,"Somersby Rd, Nordean Rd",,52.991274,-1.119709,,,0,,,0
3300GE0611,,"Weaverthorpe Road",,52.992611,-1.119458,,,0,,,0
3300GE0612,,"Walsingham Road",,52.993064,-1.113877,,,0,,,0
3300GE0613,,"Walsingham Road",,52.993063,-1.113624,,,0,,,0
3300GE0614,,"Weaverthorpe Road",,52.992939,-1.118841,,,0,,,0
3300GE0615,,"Somersby Rd, Melbury Rd",,52.990369,-1.118953,,,0,,,0
3300GE0618,,"Thackerays Lane",,52.992299,-1.131995,,,0,,,0
3300GE0619,,"Saville Road",,52.993143,-1.126986,,,0,,,0
3300GE0620,,"Somersby Road",,52.993486,-1.12464,,,0,,,0
3300GE0621,,"Littlegreen Road",,52.992196,-1.121758,,,0,,,0
3300GE0622,,"Littlegreen Road",,52.992798,-1.122881,,,0,,,0
3300GE0623,,"Saville Road",,52.992793,-1.128245,,,0,,,0
3300GE0624,,"Thackerays Lane",,52.992184,-1.132176,,,0,,,0
3300GE0625,,"Somersby Rd, Nordean Rd",,52.991408,-1.120779,,,0,,,0
3300GE0626,,"Worcester Road",,52.9926336,-1.1322559,,,0,,,0
3300GE0627,,"Saville Road",,52.993607,-1.130091,,,0,,,0
3300GE0628,,"Worcester Road",,52.9924473,-1.1326023,,,0,,,0
3300GE0636,,"The Good Shepherd School",,52.993773,-1.122161,,,0,,,0
3300GE0637,,"The Good Shepherd School",,52.993985,-1.12165,,,0,,,0
3390FO01,,"Woodborough Road",,52.9605899,-1.1503312,,,0,,,0
3390FO02,,"Huntingdon Street",,52.9628103,-1.1515829,,,0,,,0
3390FOT1,,"Mansfield Rd, Redcliffe Rd",,52.96915,-1.153927,,,0,,,0
3390P2,,"City, Parliament St P2",,52.955139,-1.149828,,,0,,,0
3390P3,,"City, Parliament St P3",,52.955146,-1.149589,,,0,,,0
3390SH01,,"Hucknall Road",,52.9719969,-1.1527135,,,0,,,0
3390SH02,,"Tavistock Drive",,52.9732316,-1.1518852,,,0,,,0
3390SH03,,"Church Drive",,52.9757274,-1.1501683,,,0,,,0
3390SH04,,"Bingham Road",,52.9777494,-1.1488031,,,0,,,0
3390SH05,,"Sherwood, Haydn Rd",,52.9806396,-1.1469292,,,0,,,0
3390SH06,,"Sherwood Shops",,52.9826698,-1.1454741,,,0,,,0
3390SH07,,"Magnus Road",,52.9845379,-1.1439774,,,0,,,0
3390SH08,,"Woodthorpe Drive",,52.9877734,-1.1413661,,,0,,,0
3390SH09,,"Foster Drive",,52.9898591,-1.1401329,,,0,,,0
3390SH10,,"Rushcliffe Rise",,52.9907119,-1.139967,,,0,,,0
3390SH13,,"Sherwood Shops",,52.9833473,-1.1446713,,,0,,,0
3390SH14,,"Sherwood, Winchester St",,52.9813533,-1.1461704,,,0,,,0
3390SH15,,"Haydn Road",,52.9796267,-1.1473364,,,0,,,0
3390SH16,,"Bingham Road",,52.9771394,-1.1489938,,,0,,,0
3390SH17,,"Church Drive",,52.9747506,-1.1505896,,,0,,,0
3390SH18,,"Tavistock Drive",,52.9731762,-1.1516778,,,0,,,0
3390SH19,,"Hucknall Road",,52.9714314,-1.1528288,,,0,,,0
3390T6,,"Victoria Ctr, Rose of England T6",,52.9586233,-1.1493723,,,0,,,0
3300GE0342,,"Arnold, Front Street stand 5",,53.005296,-1.127136,,,0,,,0
3300GE0352,,"Brackendale Avenue",,53.007026,-1.127332,,,0,,,0
3300GE0353,,"Mellors Road",,53.00809,-1.127061,,,0,,,0
3300GE0354,,"St Mary's Close",,53.010216,-1.124749,,,0,,,0
3300GE0355,,"Albion Rise",,53.011263,-1.121628,,,0,,,0
3300GE0356,,"Patricia Drive",,53.012924,-1.117748,,,0,,,0
3300GE0357,,"Surgeys Lane",,53.014344,-1.116483,,,0,,,0
3300GE0358,,"Karen Rise",,53.011633,-1.115762,,,0,,,0
3300GE0359,,"Walton Road",,53.009061,-1.118021,,,0,,,0
3300GE0360,,"Ashdale Road",,53.006891,-1.116381,,,0,,,0
3300GE0361,,"Cedar Grove",,53.00666,-1.113107,,,0,,,0
3300GE0362,,Spinningdale,,53.008989,-1.110838,,,0,,,0
3300GE0369,,Spinningdale,,53.008979,-1.110675,,,0,,,0
3300GE0370,,"Cedar Grove",,53.006772,-1.112449,,,0,,,0
3300GE0371,,"Oakdale Road",,53.006417,-1.1142,,,0,,,0
3300GE0372,,"Ashdale Road",,53.00694,-1.116842,,,0,,,0
3300GE0373,,"Walton Road",,53.009506,-1.117386,,,0,,,0
3300GE0374,,"Karen Rise",,53.012063,-1.11553,,,0,,,0
3300GE0375,,"Surgeys Lane",,53.014431,-1.116018,,,0,,,0
3300GE0376,,"Patricia Drive",,53.012549,-1.118069,,,0,,,0
3300GE0377,,"Albion Rise",,53.010599,-1.123027,,,0,,,0
3300GE0378,,"St Mary's Close",,53.009529,-1.125389,,,0,,,0
3300GE0379,,"Mellors Road",,53.007528,-1.127173,,,0,,,0
3300GE0380,,"Church St, Brackendale Ave",,53.006773,-1.127144,,,0,,,0
3300GE0463,,"Homefield Avenue",,53.013521,-1.114561,,,0,,,0
3300GE0770,,"Arnold, Beechwood Road",,53.006159,-1.115512,,,0,,,0
3300GE0855,,"Pond Hills Lane",,53.006903,-1.123692,,,0,,,0
3390CL97,,"NTU Clifton Campus",,52.912799,-1.183488,,,0,,,0
3390G1,,"City, S Sherwood St G1",,52.9564526,-1.1513054,,,0,,,0
3390LI02,,"Clifton Blvd, Clifton Br North",,52.9307472,-1.1698845,,,0,,,0
3390M6,,"City, Maid Marian Way M6",,52.9528031,-1.1538776,,,0,,,0
3390T7,,"City, Cornerhouse T7",,52.9562013,-1.1501046,,,0,,,0
3390U5,,"City, Upper Parliament St U5",,52.954921,-1.152065,,,0,,,0
3390X2,,"City, Mount Street X2",,52.9536113,-1.1537576,,,0,,,0
3300GE0757,,"Arnold, Front Street stand 4",,53.004587,-1.127292,,,0,,,0
3390BA14,,"Hucknall Road",,52.9865823,-1.1608894,,,0,,,0
3390BA15,,"Ventnor Rise",,52.9856295,-1.1647362,,,0,,,0
3390BA16,,"Heatherley Drive",,52.9845751,-1.1694935,,,0,,,0
3390BA17,,"Valley Rd, Futurist",,52.9809885,-1.1734051,,,0,,,0
3390BA18,,"Valley Rd, Futurist",,52.981905,-1.1733429,,,0,,,0
3390BA19,,"Valley Road, Heatherley Drive",,52.9847912,-1.1695489,,,0,,,0
3390BA20,,"Valley Road, Ventnor Rise",,52.9856861,-1.1651224,,,0,,,0
3390BE07,,"Western Blvd, Chalfont Drive",,52.9635956,-1.19071,,,0,,,0
3390BE08,,"Beechdale Road",,52.9622381,-1.1907056,,,0,,,0
3390BE09,,"Western Blvd, Beechdale Rd",,52.9614865,-1.1912258,,,0,,,0
3390BE10,,"Western Blvd, Chalfont Drive",,52.963778,-1.1910937,,,0,,,0
3390BE11,,"Aspley Gardens",,52.9672203,-1.1909848,,,0,,,0
3390BE34,,"Aspley Gardens",,52.9668762,-1.1906189,,,0,,,0
3390CL100,,"The Fairham",,52.900328,-1.170164,,,0,,,0
3390CL101,,"Dungannon Road",,52.901165,-1.172839,,,0,,,0
3390CL102,,"Wheatacre Road",,52.9015897,-1.1758239,,,0,,,0
3390CL103,,"Green Lane, Peacock",,52.901912,-1.176824,,,0,,,0
3390CL104,,"Green Lane, Peacock",,52.901887,-1.177211,,,0,,,0
3390CL105,,"Scafell Way",,52.8939897,-1.1857342,,,0,,,0
3390CL106,,"Summerwood La, Manesty Cres",,52.892912,-1.181855,,,0,,,0
3390CL106a,,"Summerwood La, Manesty Cres",,52.8929923,-1.1818088,,,0,,,0
3390CL113,,"Lark Hill Village",,52.897899,-1.192108,,,0,,,0
3390CL18,,"The Crusader",,52.904951,-1.191307,,,0,,,0
3390CL19,,"Myrtus Close",,52.9055178,-1.1941122,,,0,,,0
3390CL20,,"Lilac Court",,52.904353,-1.196032,,,0,,,0
3390CL21,,"Clifton, Hartness Rd",,52.903323,-1.196586,,,0,,,0
3390CL22,,"Lilac Court",,52.904686,-1.195996,,,0,,,0
3390CL23,,"Myrtus Close",,52.905618,-1.194328,,,0,,,0
3390CL24,,"The Crusader",,52.9052602,-1.1919165,,,0,,,0
3390CL48,,"Farnborough Rd, Dunkery Rd",,52.898039,-1.170698,,,0,,,0
3390CL49,,"Fairham School",,52.8967784,-1.1742799,,,0,,,0
3390CL50,,"Glencoyne Road",,52.896711,-1.1762286,,,0,,,0
3390CL51,,"Farnboro' Rd, Holy Trinity",,52.896999,-1.180054,,,0,,,0
3390CL52,,"Glencoyne Road",,52.8968312,-1.176702,,,0,,,0
3390CL53,,"Fairham School",,52.8971036,-1.1732182,,,0,,,0
3390CL54,,"Dunkery Road",,52.8984951,-1.1703671,,,0,,,0
3390CL60,,Greencroft,,52.913486,-1.174954,,,0,,,0
3390CL60A,,Greencroft,,52.9135308,-1.1748785,,,0,,,0
3390CL61,,"Brinkhill Crescent",,52.9126807,-1.1741857,,,0,,,0
3390CL62,,"Woodbridge Avenue",,52.911911,-1.175891,,,0,,,0
3390CL63,,"Sunninghill Drive",,52.9110638,-1.1769526,,,0,,,0
3390CL64,,"Sunninghill Drive Shops",,52.910401,-1.17986,,,0,,,0
3390CL65,,"Sunninghill Drive",,52.910843,-1.177458,,,0,,,0
3390CL66,,"Sunninghill Drive Shops",,52.9103448,-1.1795835,,,0,,,0
3390CL67,,"Rivergreen Roundabout",,52.909441,-1.1801805,,,0,,,0
3390CL67A,,"Rivergreen Roundabout",,52.9094766,-1.1801005,,,0,,,0
3390CL68,,"Woodsford Grove",,52.908289,-1.177327,,,0,,,0
3390CL77,,"Winscombe Mount",,52.89577,-1.185755,,,0,,,0
3390CL77a,,"Winscombe Mount",,52.8957695,-1.1856511,,,0,,,0
3390CL78,,"Pastures Avenue South",,52.8934374,-1.1851649,,,0,,,0
3390CL78a,,"Pastures Avenue South",,52.8935005,-1.1851288,,,0,,,0
3390CL79,,"Thistledown Road",,52.893175,-1.18353,,,0,,,0
3390CL79a,,"Thistledown Road",,52.8932465,-1.1834836,,,0,,,0
3390CL80,,"Clarewood Grove",,52.892562,-1.179424,,,0,,,0
3390CL80a,,"Clarewood Grove",,52.8926431,-1.1794074,,,0,,,0
3390CL81,,"Breckswood Drive",,52.894067,-1.174713,,,0,,,0
3390CL81a,,"Breckswood Drive",,52.8940948,-1.1748463,,,0,,,0
3390CL82,,"Fairham School",,52.896574,-1.173209,,,0,,,0
3390CL82a,,"Fairham School",,52.8965655,-1.1733426,,,0,,,0
3390CL94,,"Woodsford Grove",,52.9080706,-1.1770094,,,0,,,0
3390CL98,,"Dungannon Road",,52.901272,-1.172792,,,0,,,0
3390CL99,,"The Fairham",,52.9005457,-1.1704915,,,0,,,0
3390LI01,,"Showcase Cinema",,52.9350989,-1.1725538,,,0,,,0
3390LI03,,"Clifton Blvd, Clifton Br North",,52.9301664,-1.1703865,,,0,,,0
3390LI04,,"Showcase Cinema",,52.934127,-1.1724087,,,0,,,0
3390QM01,,"University East Entrance",,52.9409983,-1.1845692,,,0,,,0
3390QM05,,"QMC Derby Road",,52.9437642,-1.1893836,,,0,,,0
3390QM06,,"Medical School",,52.9427912,-1.1877648,,,0,,,0
3390QM07,,Dunkirk,,52.9409514,-1.1829778,,,0,,,0
3390QM08,,"QMC Forecourt (stop QM08)",,52.9448919,-1.1873385,,,0,,,0
3390SH107,,"Five Ways",,52.9893492,-1.1479792,,,0,,,0
3390SH20,,"Valley Rd, Mansfield Rd",,52.9920437,-1.1414006,,,0,,,0
3390SH21,,"Linby Close",,52.9911844,-1.1444122,,,0,,,0
3390SH22,,"Valley Rd, Edwards La",,52.9881429,-1.1502524,,,0,,,0
3390SH23,,"Whatton Rise",,52.9877757,-1.1529708,,,0,,,0
3390SH24,,"Valley Rd, Hucknall Rd",,52.9873937,-1.1561365,,,0,,,0
3390SH25,,"Valley Rd, Hucknall Rd",,52.9873016,-1.1583728,,,0,,,0
3390SH26,,"Whatton Rise",,52.9878615,-1.1536544,,,0,,,0
3390SH27,,"Valley Rd, Edwards La",,52.9882887,-1.1505326,,,0,,,0
3390SH28,,"Linby Close",,52.9913734,-1.1444382,,,0,,,0
3390SH29,,"Valley Rd, Mansfield Rd",,52.9923449,-1.1407838,,,0,,,0
3390SH92,,"Five Ways",,52.9892538,-1.1484726,,,0,,,0
3390UN05,,"Dunkirk, Lace Street",,52.9398187,-1.1829694,,,0,,,0
3390WM01,,"Radford Road",,52.978131,-1.1787767,,,0,,,0
3390WM02,,"Newport Drive",,52.9752872,-1.182241,,,0,,,0
3390WM03,,"Western Blvd, Nuthall Rd",,52.9733612,-1.184541,,,0,,,0
3390WM04,,"Newlyn Drive",,52.970426,-1.1878127,,,0,,,0
3390WM05,,"Western Blvd, Bluecoat Sch",,52.9685514,-1.1897538,,,0,,,0
3390WM06,,"Western Blvd, Bluecoat Sch",,52.9686259,-1.1901395,,,0,,,0
3390WM07,,"Western Blvd, Newlyn Drive",,52.9704199,-1.1882446,,,0,,,0
3390WM08,,"Western Blvd, Nuthall Rd",,52.973374,-1.1851066,,,0,,,0
3390WM09,,"Newport Drive",,52.975861,-1.1820217,,,0,,,0
3390WM10,,"Radford Road",,52.9782947,-1.1790565,,,0,,,0
3390WO26,,"Middleton Blvd, Jubilee Campus",,52.9542587,-1.1925366,,,0,,,0
3390WO27,,"Hawton Crescent",,52.9511812,-1.190778,,,0,,,0
3390WO28,,"Scalford Drive",,52.9490948,-1.1906681,,,0,,,0
3390WO29,,"Wollaton Hall Dr",,52.9470076,-1.1904243,,,0,,,0
3390WO30,,"Oundle Drive",,52.9453037,-1.1910365,,,0,,,0
3390WO31,,"Wollaton Hall Dr",,52.9469485,-1.190991,,,0,,,0
3390WO32,,"Scalford Drive",,52.9500331,-1.1911567,,,0,,,0
3390WO33,,"Jubilee Campus",,52.9543797,-1.1931446,,,0,,,0
3390WO78,,"Middleton Blvd, Hawton Cres",,52.952797,-1.19176,,,0,,,0
3300RU0023,,"The Poplars",,52.930623,-1.127501,,,0,,,0
3300RU0041,,"Highfield Road",,52.92941,-1.131275,,,0,,,0
3300RU0042,,"Highfield Road",,52.929527,-1.131198,,,0,,,0
3300RU0043,,"The Poplars",,52.9303871,-1.1283836,,,0,,,0
3300RU0046,,"Musters Rd, Kingston Rd",,52.924471,-1.132013,,,0,,,0
3300RU0059,,"South Road",,52.926954,-1.132142,,,0,,,0
3300RU0062,,"Boundary Rd, Selby Rd",,52.916628,-1.126578,,,0,,,0
3300RU0078,,"Musters Road",,52.915887,-1.129686,,,0,,,0
3300RU0079,,"Musters Road",,52.915675,-1.1301811,,,0,,,0
3300RU0080,,"Ellesmere Road",,52.916753,-1.131245,,,0,,,0
3300RU0081,,"Ellesmere Road",,52.917066,-1.13112,,,0,,,0
3300RU0082,,"Malvern Road",,52.919675,-1.131395,,,0,,,0
3300RU0083,,"Malvern Road",,52.920027,-1.131581,,,0,,,0
3300RU0084,,"Sherborne Road",,52.921601,-1.131594,,,0,,,0
3300RU0103,,"South Road",,52.926676,-1.132237,,,0,,,0
3300RU0105,,"Musters Rd, Kingston Rd",,52.924174,-1.13187,,,0,,,0
3300RU0106,,"Willow Road",,52.915056,-1.132856,,,0,,,0
3300RU0107,,"Willow Road",,52.915009,-1.132604,,,0,,,0
3300RU0118,,"Compton Acres, Mickleboro' Way",,52.913505,-1.152026,,,0,,,0
3300RU0123,,"Cranford Gardens",,52.915298,-1.151456,,,0,,,0
3300RU0140,,"Mickleborough Way",,52.913601,-1.151653,,,0,,,0
3300RU0148,,"Claremont Drive",,52.912664,-1.152593,,,0,,,0
3300RU0195,,"Syon Park Close",,52.921419,-1.14616,,,0,,,0
3300RU0201,,"Syon Park Close",,52.921371,-1.145744,,,0,,,0
3300RU0219,,"Charlecote Park Drive",,52.917148,-1.152431,,,0,,,0
3300RU0225,,"Parkstone Close",,52.919003,-1.152826,,,0,,,0
3300RU0227,,"Compton Acres Shops",,52.918047,-1.153618,,,0,,,0
3300RU0229,,"Charlecote Park Drive",,52.916992,-1.152003,,,0,,,0
3300RU0231,,"Cranford Gardens",,52.915058,-1.151713,,,0,,,0
3300RU0235,,"Compton Acres Shops",,52.917774,-1.153118,,,0,,,0
3300RU0238,,"Dorset Gardens",,52.92032,-1.149618,,,0,,,0
3300RU0239,,"Dorset Gardens",,52.919989,-1.149847,,,0,,,0
3300RU0240,,"Parkstone Close",,52.919101,-1.15275,,,0,,,0
3300RU0315,,"Europa Way",,52.910699,-1.146966,,,0,,,0
3300RU0467,,"Repton Road",,52.922573,-1.135517,,,0,,,0
3300RU0468,,"Europa Way",,52.910543,-1.146523,,,0,,,0
3300RU0469,,Cloverlands,,52.910545,-1.150493,,,0,,,0
3300RU0470,,"Landmere La, Cloverlands",,52.910411,-1.15057,,,0,,,0
